STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HLY-CLDH-NORMAL,Completeness Flag,HLY-HTDH-NORMAL,Completeness Flag,HLY-PRES-10PCTL,Completeness Flag,HLY-PRES-90PCTL,Completeness Flag,HLY-PRES-NORMAL,Completeness Flag,HLY-CLOD-PCTBKN,Completeness Flag,HLY-CLOD-PCTCLR,Completeness Flag,HLY-CLOD-PCTFEW,Completeness Flag,HLY-CLOD-PCTOVC,Completeness Flag,HLY-CLOD-PCTSCT,Completeness Flag,HLY-DEWP-10PCTL,Completeness Flag,HLY-DEWP-90PCTL,Completeness Flag,HLY-DEWP-NORMAL,Completeness Flag,HLY-HIDX-NORMAL,Completeness Flag,HLY-TEMP-10PCTL,Completeness Flag,HLY-TEMP-90PCTL,Completeness Flag,HLY-TEMP-NORMAL,Completeness Flag,HLY-WCHL-NORMAL,Completeness Flag,HLY-WIND-AVGSPD,Completeness Flag,HLY-WIND-VCTDIR,Completeness Flag,HLY-WIND-VCTSPD,Completeness Flag,HLY-WIND-PCTCLM,Completeness Flag,HLY-WIND-1STDIR,Completeness Flag,HLY-WIND-1STPCT,Completeness Flag,HLY-WIND-2NDDIR,Completeness Flag,HLY-WIND-2NDPCT,Completeness Flag
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100623 07:00,54,C,11,C,10091,C,10216,C,10156,C,240,C,157,C,194,C,277,C,132,C,489,C,691,C,594,C,694,C,610,C,781,C,693,C,693,C,81,C,245,C,15,C,67,C,6,C,195,C,7,C,145,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100623 08:00,75,C,6,C,10093,C,10217,C,10158,C,274,C,153,C,193,C,260,C,121,C,489,C,691,C,595,C,724,C,630,C,810,C,719,C,719,C,86,C,249,C,17,C,49,C,6,C,192,C,5,C,164,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100623 09:00,96,C,4,C,10093,C,10219,C,10157,C,271,C,153,C,183,C,257,C,137,C,489,C,698,C,596,C,748,C,644,C,840,C,742,C,742,C,92,C,243,C,20,C,28,C,6,C,214,C,7,C,150,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100623 10:00,113,C,3,C,10093,C,10219,C,10156,C,283,C,99,C,189,C,244,C,184,C,482,C,700,C,595,C,768,C,660,C,860,C,760,C,760,C,100,C,248,C,24,C,23,C,6,C,244,C,5,C,139,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100623 11:00,128,C,2,C,10091,C,10218,C,10155,C,339,C,77,C,161,C,241,C,182,C,480,C,700,C,595,C,786,C,669,C,878,C,776,C,776,C,102,C,250,C,26,C,30,C,6,C,228,C,7,C,164,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100623 12:00,138,C,2,C,10088,C,10215,C,10153,C,317,C,87,C,132,C,246,C,217,C,480,C,700,C,593,C,797,C,669,C,891,C,787,C,787,C,110,C,249,C,23,C,7,C,6,C,212,C,7,C,178,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100623 13:00,146,C,2,C,10083,C,10211,C,10150,C,341,C,65,C,113,C,244,C,237,C,480,C,700,C,592,C,805,C,680,C,900,C,795,C,795,C,110,C,260,C,20,C,25,C,6,C,233,C,2,C,187,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100623 14:00,149,C,2,C,10081,C,10208,C,10146,C,386,C,65,C,118,C,217,C,215,C,480,C,700,C,590,C,808,C,680,C,900,C,797,C,797,C,114,C,265,C,14,C,11,C,6,C,204,C,2,C,204,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100623 15:00,148,C,2,C,10081,C,10203,C,10144,C,401,C,62,C,115,C,204,C,218,C,480,C,698,C,588,C,807,C,680,C,910,C,796,C,796,C,116,C,267,C,8,C,11,C,2,C,222,C,6,C,174,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100623 16:00,143,C,2,C,10080,C,10199,C,10142,C,383,C,67,C,135,C,204,C,211,C,469,C,691,C,585,C,801,C,680,C,900,C,791,C,791,C,114,C,265,C,6,C,9,C,2,C,243,C,6,C,180,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100623 17:00,132,C,3,C,10082,C,10196,C,10140,C,360,C,90,C,160,C,190,C,200,C,469,C,691,C,584,C,789,C,669,C,891,C,780,C,780,C,110,C,2,C,4,C,2,C,2,C,256,C,6,C,183,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100623 18:00,116,C,3,C,10084,C,10196,C,10140,C,295,C,115,C,206,C,201,C,183,C,460,C,680,C,580,C,770,C,649,C,871,C,763,C,763,C,107,C,74,C,5,C,5,C,2,C,228,C,3,C,164,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100623 19:00,96,C,5,C,10083,C,10196,C,10141,C,326,C,103,C,206,C,186,C,179,C,460,C,680,C,578,C,746,C,630,C,840,C,741,C,741,C,95,C,94,C,9,C,13,C,2,C,235,C,6,C,154,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100623 20:00,73,C,9,C,10083,C,10199,C,10143,C,274,C,104,C,242,C,196,C,184,C,469,C,680,C,579,C,718,C,610,C,810,C,714,C,714,C,83,C,109,C,11,C,25,C,2,C,206,C,6,C,168,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100623 21:00,59,C,14,C,10089,C,10203,C,10148,C,261,C,169,C,245,C,199,C,127,C,480,C,680,C,581,C,698,C,590,C,801,C,695,C,695,C,75,C,129,C,10,C,58,C,2,C,193,C,6,C,170,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100623 22:00,49,C,18,C,10089,C,10204,C,10149,C,210,C,229,C,222,C,203,C,136,C,480,C,680,C,583,C,683,C,579,C,781,C,681,C,681,C,70,C,167,C,9,C,64,C,6,C,193,C,2,C,176,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100623 23:00,43,C,22,C,10092,C,10204,C,10149,C,201,C,278,C,178,C,206,C,137,C,489,C,680,C,584,C,673,C,570,C,770,C,671,C,671,C,70,C,210,C,11,C,69,C,6,C,175,C,5,C,169,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100624 00:00,38,C,26,C,10087,C,10204,C,10148,C,167,C,323,C,174,C,222,C,114,C,489,C,680,C,584,C,663,C,570,C,759,C,662,C,662,C,66,C,235,C,12,C,110,C,5,C,170,C,6,C,164,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100624 01:00,34,C,30,C,10087,C,10204,C,10147,C,204,C,318,C,151,C,232,C,95,C,489,C,680,C,584,C,655,C,554,C,752,C,654,C,654,C,62,C,246,C,15,C,128,C,6,C,188,C,5,C,165,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100624 02:00,30,C,32,C,10085,C,10204,C,10146,C,189,C,317,C,145,C,237,C,113,C,489,C,680,C,582,C,648,C,550,C,739,C,648,C,647,C,63,C,253,C,14,C,128,C,5,C,166,C,6,C,163,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100624 03:00,26,C,35,C,10084,C,10203,C,10147,C,184,C,343,C,122,C,256,C,94,C,482,C,680,C,581,C,641,C,550,C,734,C,640,C,640,C,60,C,259,C,15,C,142,C,6,C,178,C,7,C,149,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100624 04:00,23,C,39,C,10086,C,10207,C,10149,C,255,C,225,C,181,C,222,C,117,C,480,C,680,C,580,C,634,C,531,C,730,C,634,C,634,C,60,C,257,C,13,C,156,C,6,C,185,C,7,C,140,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100624 05:00,23,C,37,C,10090,C,10211,C,10152,C,293,C,141,C,192,C,240,C,134,C,482,C,680,C,583,C,636,C,540,C,730,C,636,C,635,C,62,C,258,C,11,C,120,C,6,C,158,C,7,C,147,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100624 06:00,34,C,20,C,10090,C,10214,C,10155,C,229,C,161,C,217,C,264,C,129,C,500,C,691,C,594,C,664,C,579,C,739,C,664,C,663,C,69,C,263,C,11,C,135,C,6,C,169,C,7,C,137,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100624 07:00,54,C,10,C,10093,C,10215,C,10157,C,241,C,155,C,190,C,275,C,139,C,489,C,691,C,595,C,695,C,610,C,781,C,693,C,693,C,80,C,247,C,14,C,70,C,6,C,196,C,7,C,146,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100624 08:00,76,C,6,C,10094,C,10216,C,10159,C,269,C,158,C,190,C,258,C,125,C,489,C,691,C,596,C,724,C,630,C,810,C,720,C,720,C,86,C,249,C,16,C,51,C,6,C,190,C,5,C,165,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100624 09:00,96,C,3,C,10094,C,10219,C,10158,C,267,C,162,C,181,C,253,C,137,C,489,C,698,C,596,C,749,C,644,C,840,C,743,C,743,C,92,C,241,C,18,C,28,C,6,C,217,C,5,C,152,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100624 10:00,113,C,2,C,10093,C,10218,C,10157,C,281,C,111,C,180,C,240,C,189,C,489,C,700,C,595,C,769,C,660,C,860,C,761,C,761,C,100,C,249,C,22,C,21,C,6,C,241,C,5,C,144,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100624 11:00,128,C,2,C,10091,C,10218,C,10156,C,328,C,80,C,169,C,239,C,185,C,482,C,700,C,595,C,787,C,669,C,878,C,777,C,777,C,101,C,249,C,25,C,30,C,6,C,231,C,7,C,160,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100624 12:00,139,C,2,C,10088,C,10214,C,10153,C,300,C,92,C,139,C,243,C,226,C,480,C,700,C,594,C,797,C,669,C,891,C,787,C,787,C,110,C,249,C,22,C,7,C,6,C,216,C,7,C,175,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100624 13:00,146,C,2,C,10083,C,10211,C,10150,C,333,C,72,C,111,C,242,C,242,C,480,C,698,C,593,C,805,C,680,C,900,C,795,C,795,C,110,C,263,C,18,C,25,C,6,C,233,C,2,C,200,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100624 14:00,149,C,2,C,10082,C,10208,C,10147,C,368,C,65,C,120,C,220,C,227,C,480,C,698,C,590,C,808,C,680,C,900,C,798,C,798,C,114,C,270,C,13,C,11,C,6,C,214,C,2,C,214,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100624 15:00,149,C,2,C,10082,C,10204,C,10145,C,392,C,62,C,119,C,202,C,225,C,480,C,698,C,589,C,807,C,691,C,910,C,797,C,797,C,116,C,270,C,6,C,11,C,2,C,232,C,6,C,179,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100624 16:00,144,C,2,C,10080,C,10200,C,10142,C,370,C,67,C,133,C,207,C,223,C,469,C,698,C,585,C,801,C,680,C,900,C,792,C,792,C,114,C,289,C,5,C,9,C,2,C,247,C,6,C,181,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100624 17:00,133,C,3,C,10081,C,10198,C,10141,C,360,C,91,C,163,C,188,C,198,C,469,C,691,C,584,C,790,C,669,C,891,C,780,C,780,C,110,C,16,C,6,C,2,C,2,C,263,C,6,C,191,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100624 18:00,117,C,4,C,10083,C,10196,C,10140,C,292,C,114,C,210,C,201,C,182,C,469,C,680,C,581,C,771,C,649,C,871,C,763,C,763,C,107,C,61,C,7,C,5,C,2,C,238,C,3,C,164,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100624 19:00,97,C,5,C,10083,C,10197,C,10141,C,310,C,101,C,209,C,195,C,186,C,464,C,680,C,578,C,747,C,640,C,840,C,742,C,741,C,95,C,85,C,9,C,14,C,2,C,245,C,6,C,161,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100624 20:00,74,C,9,C,10083,C,10200,C,10143,C,260,C,106,C,240,C,196,C,198,C,469,C,680,C,580,C,719,C,621,C,810,C,715,C,715,C,82,C,98,C,11,C,21,C,2,C,213,C,6,C,178,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100624 21:00,59,C,13,C,10089,C,10204,C,10148,C,264,C,167,C,252,C,199,C,118,C,480,C,680,C,582,C,698,C,601,C,801,C,696,C,696,C,74,C,127,C,9,C,53,C,2,C,194,C,6,C,173,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100624 22:00,49,C,18,C,10089,C,10205,C,10149,C,204,C,229,C,229,C,208,C,130,C,482,C,680,C,584,C,684,C,590,C,781,C,682,C,682,C,69,C,170,C,8,C,64,C,6,C,191,C,2,C,181,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100624 23:00,43,C,22,C,10092,C,10205,C,10149,C,190,C,283,C,183,C,211,C,132,C,489,C,680,C,585,C,673,C,572,C,770,C,672,C,672,C,69,C,213,C,11,C,79,C,6,C,181,C,5,C,159,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100625 00:00,38,C,26,C,10087,C,10204,C,10148,C,155,C,324,C,171,C,226,C,123,C,489,C,680,C,585,C,663,C,570,C,759,C,662,C,662,C,65,C,238,C,12,C,111,C,6,C,169,C,5,C,164,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100625 01:00,33,C,29,C,10085,C,10203,C,10147,C,202,C,319,C,156,C,235,C,88,C,489,C,680,C,584,C,655,C,559,C,750,C,654,C,654,C,61,C,247,C,15,C,133,C,6,C,199,C,5,C,159,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100625 02:00,30,C,31,C,10085,C,10203,C,10146,C,182,C,320,C,150,C,240,C,108,C,489,C,680,C,584,C,649,C,550,C,739,C,648,C,648,C,63,C,256,C,14,C,124,C,6,C,164,C,5,C,163,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100625 03:00,26,C,35,C,10084,C,10202,C,10147,C,173,C,342,C,122,C,268,C,95,C,489,C,680,C,583,C,641,C,550,C,734,C,641,C,641,C,59,C,260,C,15,C,144,C,6,C,181,C,7,C,149,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100625 04:00,23,C,38,C,10086,C,10207,C,10149,C,255,C,228,C,182,C,225,C,110,C,482,C,680,C,582,C,635,C,540,C,730,C,635,C,635,C,60,C,259,C,14,C,158,C,6,C,192,C,7,C,141,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100625 05:00,23,C,36,C,10090,C,10211,C,10152,C,289,C,144,C,194,C,241,C,132,C,489,C,680,C,584,C,637,C,540,C,730,C,637,C,636,C,61,C,258,C,10,C,125,C,6,C,156,C,7,C,143,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100625 06:00,34,C,20,C,10090,C,10212,C,10154,C,227,C,157,C,213,C,273,C,131,C,500,C,691,C,595,C,665,C,590,C,750,C,664,C,664,C,68,C,263,C,10,C,137,C,6,C,164,C,7,C,140,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100625 07:00,54,C,10,C,10091,C,10214,C,10156,C,241,C,153,C,188,C,290,C,128,C,500,C,691,C,597,C,696,C,610,C,781,C,694,C,694,C,80,C,241,C,14,C,73,C,6,C,190,C,7,C,154,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100625 08:00,76,C,5,C,10093,C,10216,C,10158,C,271,C,153,C,185,C,273,C,118,C,489,C,691,C,597,C,725,C,630,C,810,C,721,C,721,C,86,C,244,C,17,C,49,C,6,C,191,C,5,C,176,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100625 09:00,96,C,3,C,10092,C,10218,C,10157,C,263,C,163,C,170,C,270,C,135,C,489,C,698,C,597,C,750,C,649,C,840,C,743,C,743,C,92,C,238,C,20,C,26,C,6,C,222,C,7,C,159,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100625 10:00,114,C,2,C,10092,C,10218,C,10157,C,274,C,108,C,175,C,251,C,191,C,489,C,700,C,596,C,769,C,660,C,860,C,761,C,761,C,99,C,243,C,22,C,21,C,6,C,239,C,5,C,156,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100625 11:00,129,C,2,C,10089,C,10218,C,10155,C,318,C,79,C,166,C,250,C,187,C,480,C,700,C,596,C,787,C,669,C,878,C,777,C,777,C,100,C,248,C,25,C,30,C,6,C,222,C,7,C,161,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100625 12:00,140,C,2,C,10087,C,10212,C,10153,C,289,C,87,C,151,C,247,C,226,C,480,C,691,C,595,C,799,C,680,C,891,C,788,C,788,C,109,C,249,C,23,C,9,C,6,C,223,C,7,C,181,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100625 13:00,148,C,2,C,10083,C,10210,C,10149,C,326,C,69,C,113,C,240,C,252,C,480,C,698,C,593,C,806,C,691,C,900,C,796,C,796,C,109,C,263,C,18,C,27,C,6,C,235,C,2,C,199,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100625 14:00,150,C,2,C,10081,C,10207,C,10146,C,366,C,60,C,123,C,218,C,234,C,480,C,698,C,591,C,808,C,680,C,900,C,798,C,798,C,115,C,267,C,14,C,14,C,6,C,211,C,2,C,204,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100625 15:00,149,C,2,C,10082,C,10204,C,10144,C,390,C,60,C,122,C,204,C,225,C,480,C,698,C,590,C,807,C,691,C,910,C,797,C,797,C,116,C,271,C,7,C,11,C,2,C,229,C,6,C,171,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100625 16:00,144,C,2,C,10082,C,10199,C,10142,C,372,C,67,C,135,C,207,C,219,C,469,C,698,C,587,C,801,C,680,C,900,C,792,C,792,C,114,C,288,C,5,C,11,C,2,C,242,C,6,C,171,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100625 17:00,133,C,3,C,10081,C,10197,C,10140,C,358,C,86,C,172,C,191,C,193,C,469,C,691,C,586,C,790,C,680,C,891,C,781,C,781,C,110,C,10,C,5,C,2,C,2,C,258,C,6,C,181,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100625 18:00,117,C,3,C,10083,C,10196,C,10139,C,305,C,112,C,202,C,202,C,179,C,469,C,680,C,584,C,771,C,669,C,871,C,764,C,764,C,107,C,53,C,5,C,5,C,2,C,230,C,6,C,160,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100625 19:00,97,C,5,C,10085,C,10197,C,10141,C,317,C,99,C,202,C,195,C,186,C,469,C,680,C,581,C,747,C,640,C,840,C,742,C,742,C,95,C,83,C,8,C,13,C,2,C,244,C,6,C,165,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100625 20:00,74,C,8,C,10082,C,10199,C,10142,C,272,C,104,C,235,C,194,C,196,C,480,C,680,C,583,C,720,C,621,C,810,C,716,C,716,C,82,C,94,C,12,C,23,C,2,C,212,C,6,C,166,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100625 21:00,59,C,12,C,10089,C,10202,C,10147,C,270,C,166,C,249,C,194,C,120,C,480,C,680,C,584,C,699,C,601,C,801,C,697,C,697,C,74,C,122,C,10,C,53,C,2,C,198,C,6,C,162,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100625 22:00,50,C,17,C,10090,C,10204,C,10148,C,211,C,227,C,225,C,206,C,132,C,482,C,680,C,586,C,685,C,590,C,781,C,683,C,683,C,69,C,163,C,8,C,62,C,6,C,191,C,2,C,183,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100625 23:00,43,C,21,C,10092,C,10203,C,10148,C,197,C,285,C,178,C,211,C,130,C,500,C,680,C,587,C,674,C,579,C,770,C,673,C,672,C,69,C,212,C,10,C,74,C,6,C,183,C,5,C,163,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100626 00:00,38,C,25,C,10088,C,10202,C,10147,C,167,C,323,C,167,C,229,C,114,C,500,C,680,C,587,C,664,C,570,C,759,C,663,C,663,C,65,C,238,C,11,C,106,C,6,C,174,C,5,C,168,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100626 01:00,34,C,28,C,10089,C,10202,C,10146,C,204,C,309,C,165,C,230,C,93,C,500,C,680,C,586,C,656,C,559,C,750,C,656,C,655,C,62,C,248,C,15,C,123,C,6,C,203,C,5,C,158,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100626 02:00,30,C,30,C,10085,C,10202,C,10145,C,182,C,309,C,162,C,236,C,111,C,500,C,680,C,586,C,650,C,550,C,739,C,649,C,649,C,62,C,257,C,16,C,124,C,6,C,175,C,7,C,157,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100626 03:00,26,C,33,C,10084,C,10202,C,10146,C,171,C,335,C,127,C,268,C,99,C,489,C,680,C,585,C,642,C,550,C,734,C,642,C,642,C,59,C,260,C,15,C,142,C,6,C,192,C,7,C,149,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100626 04:00,23,C,36,C,10089,C,10205,C,10148,C,244,C,225,C,191,C,223,C,117,C,489,C,680,C,584,C,636,C,536,C,730,C,636,C,636,C,60,C,259,C,14,C,152,C,6,C,205,C,7,C,142,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100626 05:00,23,C,35,C,10090,C,10207,C,10151,C,289,C,148,C,194,C,242,C,127,C,489,C,680,C,586,C,638,C,550,C,730,C,638,C,637,C,61,C,261,C,11,C,126,C,6,C,160,C,7,C,147,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100626 06:00,34,C,19,C,10092,C,10211,C,10154,C,227,C,175,C,201,C,278,C,119,C,500,C,691,C,596,C,666,C,590,C,750,C,665,C,665,C,68,C,272,C,11,C,136,C,6,C,165,C,7,C,145,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100626 07:00,54,C,9,C,10094,C,10214,C,10156,C,237,C,165,C,183,C,292,C,123,C,500,C,691,C,598,C,697,C,621,C,781,C,695,C,695,C,79,C,248,C,14,C,71,C,6,C,180,C,7,C,159,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100626 08:00,76,C,5,C,10097,C,10215,C,10158,C,268,C,159,C,192,C,279,C,102,C,500,C,691,C,598,C,726,C,640,C,810,C,721,C,721,C,86,C,247,C,17,C,46,C,6,C,189,C,5,C,176,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100626 09:00,97,C,3,C,10095,C,10216,C,10157,C,260,C,167,C,165,C,276,C,132,C,500,C,698,C,598,C,750,C,649,C,840,C,744,C,744,C,92,C,239,C,19,C,28,C,6,C,225,C,7,C,152,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100626 10:00,114,C,2,C,10093,C,10217,C,10156,C,267,C,113,C,179,C,264,C,177,C,489,C,700,C,597,C,770,C,660,C,860,C,762,C,762,C,99,C,243,C,20,C,21,C,6,C,233,C,5,C,157,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100626 11:00,129,C,1,C,10090,C,10217,C,10155,C,310,C,79,C,175,C,259,C,177,C,482,C,700,C,596,C,788,C,680,C,871,C,778,C,778,C,100,C,248,C,23,C,25,C,6,C,217,C,7,C,159,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100626 12:00,140,C,1,C,10087,C,10211,C,10152,C,289,C,92,C,158,C,247,C,214,C,489,C,691,C,596,C,800,C,691,C,891,C,789,C,789,C,109,C,245,C,21,C,9,C,6,C,218,C,7,C,168,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100626 13:00,148,C,2,C,10083,C,10210,C,10149,C,339,C,74,C,108,C,230,C,249,C,480,C,700,C,594,C,807,C,691,C,900,C,796,C,796,C,109,C,261,C,17,C,27,C,6,C,235,C,2,C,200,C
